_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev15a,ev16a,ev17a,ev18a,ev19a,ev1a,ev20a,ev21a,ev22a,ev23a,ev24a,ev25a,ev26a,ev27a,ev28a,ev29a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,eventstate0,eventstate1,eventstate10,eventstate11,eventstate12,eventstate13,eventstate14,eventstate15,eventstate16,eventstate17,eventstate18,eventstate19,eventstate2,eventstate20,eventstate21,eventstate22,eventstate23,eventstate24,eventstate25,eventstate26,eventstate27,eventstate28,eventstate29,eventstate3,eventstate4,eventstate5,eventstate6,eventstate7,eventstate8,eventstate9,eventtype0,eventtype1,eventtype10,eventtype11,eventtype12,eventtype13,eventtype14,eventtype15,eventtype16,eventtype17,eventtype18,eventtype19,eventtype2,eventtype20,eventtype21,eventtype22,eventtype23,eventtype24,eventtype25,eventtype26,eventtype27,eventtype28,eventtype29,eventtype3,eventtype4,eventtype5,eventtype6,eventtype7,eventtype8,eventtype9,noevents,othertextfield0,othertextfield1,othertextfield10,othertextfield11,othertextfield12,othertextfield13,othertextfield14,othertextfield15,othertextfield16,othertextfield17,othertextfield18,othertextfield19,othertextfield2,othertextfield20,othertextfield21,othertextfield22,othertextfield23,othertextfield24,othertextfield25,othertextfield26,othertextfield27,othertextfield28,othertextfield29,othertextfield3,othertextfield4,othertextfield5,othertextfield6,othertextfield7,othertextfield8,othertextfield9,step_2_for_each_event_you_have_highlighted_select_the_event_state_and_the_event_type,verification,id,sentence,,
714042496,5/8/2015 15:05:06,1632207160,5/8/2015 15:04:52,false,meprizescf,1,28483210,USA,WI,Minocqua,75.143.134.247,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65,Sales increased in the quarter ended Sept. 30 to $747.8 million from $623.5 million a year ago . ',,
714042496,5/8/2015 15:46:59,1632227371,5/8/2015 15:46:13,false,clixsense,0.9717,10798016,GBR,C7,Coventry,86.24.245.191,0-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65,Sales increased in the quarter ended Sept. 30 to $747.8 million from $623.5 million a year ago . ',,
714042496,5/8/2015 16:22:29,1632246418,5/8/2015 16:21:53,false,instagc,0.9699,22981457,CAN,ON,Dundas,72.38.94.178,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65,Sales increased in the quarter ended Sept. 30 to $747.8 million from $623.5 million a year ago . ',,
714042496,5/8/2015 17:56:01,1632290934,5/8/2015 17:55:02,false,instagc,0.9668,20312760,GBR,I2,Manchester,90.244.150.108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65,Sales increased in the quarter ended Sept. 30 to $747.8 million from $623.5 million a year ago . ',,
714042496,5/8/2015 18:37:48,1632338407,5/8/2015 18:37:06,false,clixsense,0.9638,6362702,GBR,B7,Bristol,90.222.102.171,4-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65,Sales increased in the quarter ended Sept. 30 to $747.8 million from $623.5 million a year ago . ',,
714042496,5/8/2015 19:21:13,1632388003,5/8/2015 19:20:07,false,prodege,0.9074,29849805,GBR,Z1,Swansea,82.1.37.235,0-1,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,65,Sales increased in the quarter ended Sept. 30 to $747.8 million from $623.5 million a year ago . ',,
714042496,5/8/2015 20:14:54,1632468246,5/8/2015 20:14:22,false,clixsense,0.954,32549163,CAN,MB,Winnipeg,206.45.167.246,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65,Sales increased in the quarter ended Sept. 30 to $747.8 million from $623.5 million a year ago . ',,
714042496,5/8/2015 20:40:57,1632512001,5/8/2015 20:40:18,false,prodege,0.9547,16101132,GBR,F9,Hayes,2.223.214.149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65,Sales increased in the quarter ended Sept. 30 to $747.8 million from $623.5 million a year ago . ',,
714042496,5/8/2015 21:27:46,1632563928,5/8/2015 21:26:50,false,instagc,0.9568,31184650,USA,IA,Mason City,173.26.27.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no event present, only talks about sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,Sales increased in the quarter ended Sept. 30 to $747.8 million from $623.5 million a year ago . ',
714042496,5/8/2015 21:34:49,1632571375,5/8/2015 21:34:20,false,meprizescf,0.9454,30341376,USA,NJ,Hamburg,71.48.101.217,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65,Sales increased in the quarter ended Sept. 30 to $747.8 million from $623.5 million a year ago . ',,
714042496,5/8/2015 22:14:44,1632618235,5/8/2015 22:14:06,false,elite,0.9517,32173500,GBR,"","",90.194.126.118,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65,Sales increased in the quarter ended Sept. 30 to $747.8 million from $623.5 million a year ago . ',,
714042496,5/8/2015 22:22:48,1632628006,5/8/2015 22:21:49,false,instagc,0.9327,23287154,USA,CA,San Jose,130.65.251.20,0,,,,,,,,,,,0-1,,,,,,,,,,,5,,,,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,65,Sales increased in the quarter ended Sept. 30 to $747.8 million from $623.5 million a year ago . ',,
714042496,5/8/2015 22:36:36,1632643745,5/8/2015 22:35:52,false,prodege,0.9706,15439740,AUS,2,Jannali,14.200.59.55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65,Sales increased in the quarter ended Sept. 30 to $747.8 million from $623.5 million a year ago . ',,
714042496,5/8/2015 22:36:45,1632643854,5/8/2015 22:35:45,false,clixsense,0.9232,22947672,GBR,"","",88.144.86.217,1,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,65,Sales increased in the quarter ended Sept. 30 to $747.8 million from $623.5 million a year ago . ',,
714042496,5/9/2015 00:04:32,1632723152,5/9/2015 00:02:25,false,elite,0.9633,32601739,GBR,H4,Leicester,78.144.27.36,4-7,,,,,,,,,,,14-16,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,65,Sales increased in the quarter ended Sept. 30 to $747.8 million from $623.5 million a year ago . ',,
714042497,5/8/2015 15:04:51,1632207043,5/8/2015 15:04:14,false,meprizescf,1,28483210,USA,WI,Minocqua,75.143.134.247,7,,,,,,,,,,,18,,,,,,,,,,,28,,,,,,,,Will happen,Has happened,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,According to department policy  prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made . ,,
714042497,5/8/2015 15:46:12,1632226944,5/8/2015 15:44:53,false,clixsense,0.9717,10798016,GBR,C7,Coventry,86.24.245.191,5-7,,,,,,,,,,,14-16,,,,,,,,,,,26-28,,,,,,,,Is happening,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,According to department policy  prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made . ,,
714042497,5/8/2015 16:21:51,1632245962,5/8/2015 16:20:44,false,instagc,0.9699,22981457,CAN,ON,Dundas,72.38.94.178,7-10,,,,,,,,,,,24-26,,,,,,,,,,,,,,,,,,,Will happen,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,66,According to department policy  prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made . ,,
714042497,5/8/2015 17:55:01,1632289929,5/8/2015 17:53:49,false,instagc,0.9668,20312760,GBR,I2,Manchester,90.244.150.108,24,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,Is happening,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,66,According to department policy  prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made . ,,
714042497,5/8/2015 18:37:04,1632337597,5/8/2015 18:35:30,false,clixsense,0.9638,6362702,GBR,B7,Bristol,90.222.102.171,14-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66,According to department policy  prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made . ,,
714042497,5/8/2015 19:17:12,1632383616,5/8/2015 19:16:35,false,clixsense,0.9385,30130805,USA,MI,Wyandotte,63.141.31.35,9,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,Is happening,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,66,According to department policy  prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made . ,,
714042497,5/8/2015 19:20:05,1632386721,5/8/2015 19:17:57,false,prodege,0.9074,29849805,GBR,Z1,Swansea,82.1.37.235,0,,,,,,,,,,,9-10,,,,,,,,,,,14,15,18,21,24,26,,,Is happening,Is happening,,,,,,,,,,,Is happening,,,,,,,,,,,Has happened,Has happened,Is happening,Is happening,Has happened,,,Reporting,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,Reporting,Reporting,Intention or Attempt,Intention or Attempt,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,66,According to department policy  prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made . ,,
714042497,5/8/2015 20:14:20,1632467216,5/8/2015 20:09:50,false,clixsense,0.954,32549163,CAN,MB,Winnipeg,206.45.167.246,5-10,,,,,,,,,,,22-28,,,,,,,,,,,,,,,,,,,Will happen,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,66,According to department policy  prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made . ,,
714042497,5/8/2015 20:40:16,1632511269,5/8/2015 20:38:10,false,prodege,0.9547,16101132,GBR,F9,Hayes,2.223.214.149,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66,According to department policy  prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made . ,,
714042497,5/8/2015 21:19:03,1632554783,5/8/2015 21:13:58,false,clixsense,0.9232,22947672,GBR,"","",88.144.86.217,6-7,,,,,,,,,,,10,,,,,,,,,,,15,18,24-26,27-28,,,,,Will happen,Is happening,,,,,,,,,,,Has happened,,,,,,,,,,,Has happened,Is happening,Is happening,,,,,Intention or Attempt,Perception,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,Intention or Attempt,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,66,According to department policy  prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made . ,,
714042497,5/8/2015 21:26:49,1632562903,5/8/2015 21:25:59,false,instagc,0.9568,31184650,USA,IA,Mason City,173.26.27.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no event present in this text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,According to department policy  prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made . ,,
714042497,5/8/2015 21:34:16,1632570822,5/8/2015 21:33:33,false,meprizescf,0.9454,30341376,USA,NJ,Hamburg,71.48.101.217,10,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,Will happen,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,66,According to department policy  prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made . ,,
714042497,5/8/2015 22:14:05,1632617464,5/8/2015 22:13:10,false,elite,0.9517,32173500,GBR,"","",90.194.126.118,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66,According to department policy  prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made . ,,
714042497,5/8/2015 22:21:48,1632626765,5/8/2015 22:20:17,false,instagc,0.9327,23287154,USA,CA,San Jose,130.65.251.20,0,,,,,,,,,,,5-10,,,,,,,,,,,12-21,23-28,,,,,,,Has happened,Will happen,,,,,,,,,,,Will happen,,,,,,,,,,,Will happen,,,,,,,Perception,Intention or Attempt,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,66,According to department policy  prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made . ,,
714042497,5/8/2015 22:35:50,1632642877,5/8/2015 22:35:17,false,prodege,0.9706,15439740,AUS,2,Jannali,14.200.59.55,7,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,Is happening,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,66,According to department policy  prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made . ,,
714042498,5/10/2015 10:08:24,1633596587,5/10/2015 10:04:43,false,clixsense,0.9689,29155723,GBR,H8,Liverpool,92.15.162.187,,,,,,,,,,,,2-3,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67,Under its revised proposal  Atlanta-based BellSouth would have a 50% interest in the new cellular company and would be responsible for half of its debt . ',,
714042498,5/10/2015 11:45:33,1633616472,5/10/2015 11:45:07,false,clixsense,0.9651,28351359,GBR,"","",92.19.153.207,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67,Under its revised proposal  Atlanta-based BellSouth would have a 50% interest in the new cellular company and would be responsible for half of its debt . ',,
714042498,5/10/2015 15:50:39,1633678117,5/10/2015 15:50:19,false,prodege,0.9697,21500782,GBR,A7,Birmingham,77.100.48.222,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67,Under its revised proposal  Atlanta-based BellSouth would have a 50% interest in the new cellular company and would be responsible for half of its debt . ',,
714042498,5/10/2015 16:28:12,1633687681,5/10/2015 16:27:49,false,elite,0.9706,32303982,GBR,H2,Lytham,80.42.186.22,7-8,,,,,,,,,,,18-19,,,,,,,,,,,,,,,,,,,Will happen,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,67,Under its revised proposal  Atlanta-based BellSouth would have a 50% interest in the new cellular company and would be responsible for half of its debt . ',,
714042498,5/10/2015 18:33:22,1633725662,5/10/2015 18:32:36,false,prodege,0.9733,16878855,CAN,BC,Fort Saint John,216.232.163.142,11,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,Will happen,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,67,Under its revised proposal  Atlanta-based BellSouth would have a 50% interest in the new cellular company and would be responsible for half of its debt . ',,
714042498,5/10/2015 22:12:13,1633816201,5/10/2015 22:11:17,false,clixsense,0.9603,31379566,USA,IL,Channahon,75.49.216.241,6,,,,,,,,,,,10-16,,,,,,,,,,,,,,,,,,,Will happen,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,67,Under its revised proposal  Atlanta-based BellSouth would have a 50% interest in the new cellular company and would be responsible for half of its debt . ',,
714042498,5/10/2015 23:18:38,1633833717,5/10/2015 23:18:04,false,clixsense,0.954,32549163,CAN,MB,Winnipeg,206.45.167.246,5-16,,,,,,,,,,,18-25,,,,,,,,,,,,,,,,,,,Will happen,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,67,Under its revised proposal  Atlanta-based BellSouth would have a 50% interest in the new cellular company and would be responsible for half of its debt . ',,
714042498,5/10/2015 23:20:40,1633834279,5/10/2015 23:19:06,false,gifthunterclub,0.9714,24043308,GBR,"","",94.102.147.250,2,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,Has happened,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,67,Under its revised proposal  Atlanta-based BellSouth would have a 50% interest in the new cellular company and would be responsible for half of its debt . ',,
714042498,5/11/2015 03:50:22,1633910889,5/11/2015 03:49:48,false,instagc,0.9732,27914150,USA,TX,Dallas,72.190.59.224,2-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67,Under its revised proposal  Atlanta-based BellSouth would have a 50% interest in the new cellular company and would be responsible for half of its debt . ',,
714042498,5/11/2015 04:33:50,1633923034,5/11/2015 04:31:46,false,pocketmoneygpt,0.9549,32162555,CAN,BC,Vancouver,108.180.194.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67,Under its revised proposal  Atlanta-based BellSouth would have a 50% interest in the new cellular company and would be responsible for half of its debt . ',,
714042498,5/11/2015 05:21:54,1633933619,5/11/2015 05:20:56,false,instagc,0.964,27597031,USA,VA,Manassas,108.31.34.199,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67,Under its revised proposal  Atlanta-based BellSouth would have a 50% interest in the new cellular company and would be responsible for half of its debt . ',,
714042498,5/11/2015 07:01:01,1633955885,5/11/2015 07:00:23,false,superrewards,0.9659,24796792,USA,NY,New York,72.80.63.240,5-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67,Under its revised proposal  Atlanta-based BellSouth would have a 50% interest in the new cellular company and would be responsible for half of its debt . ',,
714042498,5/11/2015 08:19:03,1633975739,5/11/2015 08:17:30,false,prodege,0.9498,14848125,GBR,L6,Shrewsbury,86.138.223.142,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67,Under its revised proposal  Atlanta-based BellSouth would have a 50% interest in the new cellular company and would be responsible for half of its debt . ',,
714042498,5/11/2015 08:23:57,1633977046,5/11/2015 08:23:21,false,clixsense,0.9496,22518719,GBR,J8,Nottingham,86.10.69.152,3,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,Has happened,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,67,Under its revised proposal  Atlanta-based BellSouth would have a 50% interest in the new cellular company and would be responsible for half of its debt . ',,
714042498,5/11/2015 12:14:14,1634035689,5/11/2015 12:13:19,false,instagc,0.9511,29444531,USA,GA,Conyers,184.37.250.198,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67,Under its revised proposal  Atlanta-based BellSouth would have a 50% interest in the new cellular company and would be responsible for half of its debt . ',,
714042499,5/10/2015 16:30:50,1633688538,5/10/2015 16:30:35,false,elite,0.9706,32303982,GBR,H2,Lytham,80.42.186.22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,But I do n \'t think we \'re at that point yet .  ',,
714042499,5/10/2015 18:37:49,1633726983,5/10/2015 18:37:23,false,prodege,0.9733,16878855,CAN,BC,Fort Saint John,216.232.163.142,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,But I do n \'t think we \'re at that point yet .  ',,
714042499,5/10/2015 23:30:30,1633836550,5/10/2015 23:28:44,false,gifthunterclub,0.9714,24043308,GBR,"","",94.102.147.250,10,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,Is happening,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,68,But I do n \'t think we \'re at that point yet .  ',,
714042499,5/11/2015 03:53:56,1633911710,5/11/2015 03:53:21,false,instagc,0.9732,27914150,USA,TX,Dallas,72.190.59.224,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,But I do n \'t think we \'re at that point yet .  ',,
714042499,5/11/2015 07:05:24,1633956877,5/11/2015 07:04:38,false,superrewards,0.9659,24796792,USA,NY,New York,72.80.63.240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,But I do n \'t think we \'re at that point yet .  ',,
